Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
LRRC37A6P	-	pseudogene	10	p12.1	-	-	-	-	0.007	largescale	0.007	-	14	0.085	-0.984	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
RPS5	-	protein_coding	19	q13.43	-	-	-	-	0.010	largescale	0.01	-	58266	549.118	-0.474	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
UBE2V2P1	-	pseudogene	10	p12.31	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
RPS3	-	protein_coding	11	q13.4	-	-	-	-	0.008	largescale	0.008	-	93546	541.021	-0.421	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RPS2	-	protein_coding	16	p13.3	-	-	-	-	0.004	largescale	0.004	-	112419	1588.112	-0.162	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
VDAC3	Q9Y277	protein_coding	8	p11.21	-	-	-	-	0.049	largescale	0.049	-	12161	131.852	-1.173	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
RNU1-140P	-	snRNA	5	q21.2	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
VDAC1	P21796	protein_coding	5	q31.1	-	-	-	-	0.002	largescale	0.002	-	14828	159.751	-1.134	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
RPS9	-	protein_coding	19	q13.42	-	-	-	-	0.010	largescale	0.01	-	60679	473.213	0.012	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RPS8	-	protein_coding	1	p34.1	-	-	-	-	0.008	largescale	0.008	-	100527	1203.633	-0.334	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MIR500A	-	miRNA	X	p11.23	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
MIR500B	-	miRNA	X	p11.23	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
NAPA-AS1	-	antisense	19	q13.33,q13.32	-	-	-	-	0.010	largescale	0.01	-	204	3.672	-0.176	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
UBE2V2P2	-	pseudogene	17	q25.3	-	-	-	-	0.003	largescale	0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
ZNF285B	-	pseudogene	19	q13.31	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RNU6-914P	-	snRNA	8	q22.2	-	-	-	-	0.049	largescale	0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
RN7SL286P	-	misc_RNA	15	q13.3	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
KIAA1456	-	protein_coding	8	p22	-	-	-	-	0.049	largescale	0.049	-	216	0.502	-1.884	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
LINC01307	-	lincRNA	1	p21.2	-	-	-	-	0.008	largescale	0.008	-	2	0.055	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MIR5008	-	miRNA	1	q42.13	-	-	-	-	-0.921	largescale	-0.921	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.990	0.986	-0.990	0.986
MIR5009	-	miRNA	15	q26.1	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
IGSF23	-	protein_coding	19	q13.31	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
IGSF22	-	protein_coding	11	p15.1	-	-	-	-	0.008	largescale	0.008	-	31	0.218	-0.971	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
IGSF21	-	protein_coding	1	p36.13	-	-	-	-	0.008	largescale	0.008	-	9353	103.346	1.780	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MIR5000	-	miRNA	2	p12	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
MIR5001	-	miRNA	2	q37.1	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
MIR5002	-	miRNA	3	q21.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
MIR5003	-	miRNA	5	q35.1	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
MIR5004	-	miRNA	6	p21.32	-	-	-	-	0.015	largescale	0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
MIR5006	-	miRNA	13	q14.11	-	-	-	-	-0.924	largescale	-0.924	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.994	0.984	-0.994	0.984
MIR5007	-	miRNA	13	q21.1	-	-	-	-	-0.924	largescale	-0.924	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.994	0.984	-0.994	0.984
RPSA	-	protein_coding	3	p22.1	-	-	-	-	0.018	largescale	0.018	-	117888	1020.971	-0.343	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RN7SL432P	-	misc_RNA	1	p13.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RN7SL311P	-	misc_RNA	4	q31.1	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
TAPBP	-	protein_coding	6	p21.32	-	-	-	-	0.015	largescale	0.015	-	3071	20.705	0.451	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
ADRB1	P08588	protein_coding	10	q25.3	-	-	-	-	0.007	largescale	0.007	-	592	7.051	1.111	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
OR2AF1P	-	pseudogene	X	q26.2	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
ADRB3	P13945	protein_coding	8	p11.23	-	-	-	-	0.049	largescale	0.049	-	4	0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
AFG3L2P1	-	pseudogene	8	p11.1	-	-	-	-	0.049	largescale	0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
RNU7-97P	-	snRNA	17	q21.2	-	-	-	-	0.003	largescale	0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
MCM3AP	-	protein_coding	21	q22.3	-	-	-	-	0.006	largescale	0.006	-	13020	47.452	1.240	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RN7SL774P	-	misc_RNA	17	p13.2	-	-	-	-	0.003	largescale	0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RPL29	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	74858	1334.594	-0.087	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RPL28	-	protein_coding	19	q13.42	-	-	-	-	0.010	largescale	0.01	-	52886	260.252	0.021	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
KRT87P	-	pseudogene	12	q13.13	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RPL24	-	protein_coding	3	q12.3	-	-	-	-	0.018	largescale	0.018	-	47780	607.276	-0.724	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RPL27	-	protein_coding	17	q21.31	-	-	-	-	0.003	largescale	0.003	-	42865	721.211	-0.728	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RPL26	-	protein_coding	17	p13.1	-	-	-	-	0.003	largescale	0.003	-	3429	47.284	-0.980	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RPL21	-	protein_coding	13	q12.2	-	-	-	-	-0.924	largescale	-0.924	-	42693	647.092	-0.479	-	-	-	-	-	-	-	-	-	-	-	-	-0.994	0.984	-0.994	0.984
RPL23	P62829	protein_coding	17	q12	-	-	-	-	0.003	largescale	0.003	-	72236	411.836	-0.384	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RPL22	-	protein_coding	1	p36.31	-	yes	-	-	0.008	largescale	0.008	-	69935	486.516	1.551	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ATG3	-	protein_coding	3	q13.2	-	-	-	-	0.018	largescale	0.018	-	6082	33.926	-1.626	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
ATG7	-	protein_coding	3	p25.3	-	-	-	-	0.018	largescale	0.018	-	2308	8.907	-0.667	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
ATG5	-	protein_coding	6	q21	-	-	-	-	0.015	largescale	0.015	-	4103	35.643	-1.562	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
TTK	P33981	protein_coding	6	q14.1	-	-	-	-	0.015	largescale	0.015	-	1728	12.864	-0.637	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
ZUFSP	-	protein_coding	6	q22.1	-	-	-	-	0.015	largescale	0.015	-	1421	18.237	-0.211	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
ITCH-IT1	-	sense_intronic	20	q11.22	-	-	-	-	0.008	largescale	0.008	-	1	0.164	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
UGT1A10	-	protein_coding	2	q37.1	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
UCHL1-AS1	-	antisense	4	p13	-	-	-	-	0.001	largescale	0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	1.961	0.001	1.961
RNU6-1010P	-	snRNA	7	q32.3	-	-	-	-	0.573	largescale	0.573	-	1	0.319	-	-	-	-	-	-	-	-	-	-	-	-	-	0.598	2.966	0.598	2.966
RPL23AP23	-	pseudogene	1	q42.3	-	-	-	-	-0.920	focal	-0.92	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.989	0.987	-0.989	0.987
SNORA11C	-	snoRNA	X	p11.23	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
SNORA11B	-	snoRNA	14	q32.11	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
SNORA11E	-	snoRNA	X	p11.22	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
SNORA11D	-	snoRNA	X	p11.22	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
ZNF729	-	protein_coding	19	p12	-	-	-	-	0.577	largescale	0.577	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.602	2.975	0.602	2.975
IGLV4-3	-	IG_V_gene	22	q11.22	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
RNU6-27P	-	snRNA	20	p12.1	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
TMEM132E	-	protein_coding	17	q12	-	-	-	-	0.003	largescale	0.003	-	4527	33.671	0.667	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
SNRNP35	-	protein_coding	12	q24.31	-	-	-	-	0.006	largescale	0.006	-	2171	14.398	1.402	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
SNORD83A	-	snoRNA	22	q13.1	-	-	-	-	0.009	largescale	0.009	-	22	7.894	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
MIR708	-	miRNA	11	q14.1	-	-	-	-	0.008	largescale	0.008	-	3	1.162	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ACYP1	-	protein_coding	14	q24.3	-	-	-	-	0.013	largescale	0.013	-	822	15.220	-0.874	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
ACYP2	P14621	protein_coding	2	p16.2	-	-	-	-	0.009	largescale	0.009	-	3653	25.085	-0.700	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
LINC00434	-	lincRNA	13	q21.2	-	-	-	-	-0.927	focal	-0.927	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.997	0.982	-0.997	0.982
ACSL3	O95573	protein_coding	2	q36.1	-	yes	-	-	0.009	largescale	0.009	-	18894	88.958	0.952	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
ACSL1	P33121	protein_coding	4	q35.1	-	-	-	-	0.000	largescale	0.0	-	2445	13.587	-0.970	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
ACSL6	-	protein_coding	5	q31.1	-	yes	-	-	0.002	largescale	0.002	-	4779	11.414	0.627	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
ACSL4	O60488	protein_coding	X	q23	-	-	-	-	0.004	largescale	0.004	-	9489	52.331	0.823	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
LINC00433	-	lincRNA	13	q31.2	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
RN7SL174P	-	misc_RNA	5	q23.1	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
SMPX	-	protein_coding	X	p22.12	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
RNU6-1127P	-	snRNA	3	q13.33	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
ATF4P3	-	pseudogene	17	q25.1	-	-	-	-	0.003	largescale	0.003	-	4	0.129	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
CCR6	P51684	protein_coding	6	q27	-	-	-	-	0.015	largescale	0.015	-	12	0.097	-1.786	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
TRIM38	O00635	protein_coding	6	p22.2	-	-	-	-	0.008	largescale	0.008	-	433	2.761	-0.892	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ATF4P2	-	pseudogene	X	q28	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
HR	-	protein_coding	8	p21.3	-	-	-	-	0.049	largescale	0.049	-	138	0.536	-1.727	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
TRIM32	-	protein_coding	9	q33.1	-	-	-	-	0.016	largescale	0.016	-	3572	32.212	1.881	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
HP	P00738	protein_coding	16	q22.2	-	-	-	-	-0.921	largescale	-0.921	-	4	0.025	-1.334	-	-	-	-	-	-	-	-	-	-	-	-	-0.990	0.986	-0.990	0.986
TRIM37	-	protein_coding	17	q22	-	-	-	-	0.003	largescale	0.003	-	11356	70.613	0.981	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
ATF4P1	-	pseudogene	X	q28	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
TRIM35	Q9UPQ4	protein_coding	8	p21.2	-	-	-	-	0.049	largescale	0.049	-	2067	16.505	0.478	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
TRIM34	Q9BYJ4	protein_coding	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RRM1-AS1	-	antisense	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
LINC01511	-	lincRNA	5	p15.33	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
C14orf37	-	protein_coding	14	q23.1	-	-	-	-	0.013	largescale	0.013	-	2006	9.039	0.160	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
NEBL	-	protein_coding	10	p12.31	-	-	-	-	0.007	largescale	0.007	-	2130	5.293	-0.813	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
OR52P1P	-	pseudogene	11	p15.4	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
AP1AR	-	protein_coding	4	q25	-	-	-	-	0.000	largescale	0.0	-	7766	76.866	2.413	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
ATF4P4	-	pseudogene	11	q23.2	-	-	-	-	0.008	largescale	0.008	-	6	0.096	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ZNF585A	-	protein_coding	19	q13.12	-	-	-	-	0.010	largescale	0.01	-	2066	8.107	0.753	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
NCAM1-AS1	-	antisense	11	q23.2	-	-	-	-	0.008	largescale	0.008	-	7	0.199	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
TPP2	P29144	protein_coding	13	q33.1	-	-	-	-	0.004	largescale	0.004	-	13721	78.410	2.099	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
C14orf39	-	protein_coding	14	q23.1	-	-	-	-	0.013	largescale	0.013	-	30	0.295	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
STRIP1	-	protein_coding	1	p13.3	-	-	-	-	0.008	largescale	0.008	-	8983	41.650	1.907	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
FPGT-TNNI3K	-	protein_coding	1	p31.1	-	-	-	-	0.008	largescale	0.008	-	35	0.139	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
DNAJC30	-	protein_coding	7	q11.23	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
IFIT1B	-	protein_coding	10	q23.31	-	-	-	-	0.007	largescale	0.007	-	4	0.069	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
UQCC1	-	protein_coding	20	q11.22	-	-	-	-	0.008	largescale	0.008	-	3367	16.595	-0.953	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
UPP2-IT1	-	sense_intronic	2	q24.1	-	-	-	-	0.009	largescale	0.009	-	1	0.095	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
RMDN2-AS1	-	antisense	2	p22.2	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
HMGB3P23	-	pseudogene	9	p21.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
PCYT1B-AS1	-	antisense	X	p22.11	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
UQCC2	-	protein_coding	6	p21.31	-	-	-	-	0.015	largescale	0.015	-	2552	18.552	-1.234	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
RNU6-1277P	-	snRNA	14	q21.1	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
IQCF6	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
IQCF5	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
IQCF2	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
IQCF3	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
IQCF1	-	protein_coding	3	p21.2	-	-	-	-	0.018	largescale	0.018	-	3	0.137	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
NEDD4	-	protein_coding	15	q21.3	-	-	-	-	0.008	largescale	0.008	-	4162	15.596	0.950	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RN7SL387P	-	misc_RNA	12	q24.11	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
TREML2	-	protein_coding	6	p21.1	-	-	-	-	0.015	largescale	0.015	-	2	0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
RN7SL87P	-	misc_RNA	5	q31.3	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
SALL4P2	-	pseudogene	X	q26.1	-	-	-	-	0.004	largescale	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
FAM136BP	-	pseudogene	6	p25.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
NEURL1	-	protein_coding	10	q24.33	-	-	-	-	0.007	largescale	0.007	-	12	0.082	-2.224	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
NEURL2	-	protein_coding	20	q13.12	-	-	-	-	0.008	largescale	0.008	-	215	5.633	-0.107	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
NEURL3	-	pseudogene	2	q11.2	-	-	-	-	0.009	largescale	0.009	-	9	0.151	-1.805	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
NEURL4	-	protein_coding	17	p13.1	-	-	-	-	0.003	largescale	0.003	-	1702	9.403	0.816	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RAD23BP2	-	pseudogene	7	q21.11	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RAD23BP1	-	pseudogene	3	p24.3	-	-	-	-	0.018	largescale	0.018	-	4	0.111	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
SALL4P6	-	pseudogene	3	p22.1	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RNU7-3P	-	snRNA	6	q25.1	-	-	-	-	0.015	largescale	0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
LDHAL6CP	-	pseudogene	12	q14.2	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
FAM181B	-	protein_coding	11	q14.1	-	-	-	-	0.008	largescale	0.008	-	31387	577.084	1.908	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
FAM181A	-	protein_coding	14	q32.12	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-5.161	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
PROX1	-	protein_coding	1	q32.3	-	-	-	-	-0.921	largescale	-0.921	-	716	2.806	-1.601	-	-	-	-	-	-	-	-	-	-	-	-	-0.990	0.986	-0.990	0.986
PROX2	-	protein_coding	14	q24.3	-	-	-	-	0.013	largescale	0.013	-	2	0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
ATCAY	-	protein_coding	19	p13.3	-	-	-	-	0.577	largescale	0.577	-	16383	103.361	0.634	-	-	-	-	-	-	-	-	-	-	-	-	0.602	2.975	0.602	2.975
RNU6-1219P	-	snRNA	22	q12.1	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
TRAV12-1	-	TR_V_gene	14	q11.2	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
TRAV12-3	-	TR_V_gene	14	q11.2	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
TRAV12-2	-	TR_V_gene	14	q11.2	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
DECR2	Q9NUI1	protein_coding	16	p13.3	-	-	-	-	0.004	largescale	0.004	-	847	7.315	-0.608	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
BRE	-	protein_coding	2	p23.2	-	-	-	-	0.009	largescale	0.009	-	2610	26.229	0.111	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
