Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
IL5	P05113	protein_coding	5	q31.1	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
IL2	P60568	protein_coding	4	q27	yes	yes	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LENALIDOMIDE	-0.024	2.174	-0.024	2.174
IL3	P08700	protein_coding	5	q31.1	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
CFC1B	-	protein_coding	2	q21.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
PAXBP1-AS1	-	antisense	21	q22.11	-	-	-	-	-0.018	largescale	-0.018	-	-	-	-1.289	-	-	-	-	-	-	-	-	-	-	-	-	-0.027	2.170	-0.027	2.170
PSMD4P1	-	pseudogene	21	q22.13	-	-	-	-	-0.018	largescale	-0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.027	2.170	-0.027	2.170
IL9	P15248	protein_coding	5	q31.1	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
DTX4	-	protein_coding	11	q12.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.117	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
SAT1	P21673	protein_coding	X	p22.11	-	-	-	-	-0.009	largescale	-0.009	-	-	-	0.461	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
SAT2	-	protein_coding	17	p13.1	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-1.237	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
DTX1	-	protein_coding	12	q24.13	-	-	-	-	0.409	largescale	0.409	-	-	-	-0.330	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
DTX2	-	protein_coding	7	q11.23	-	-	-	-	0.406	largescale	0.406	-	-	-	-0.284	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
ARMC10P1	-	pseudogene	3	q11.2	-	-	-	-	-0.011	focal	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
CENPM	-	protein_coding	22	q13.2	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-0.396	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
OXR1	-	protein_coding	8	q23.1	-	-	-	-	-0.015	largescale	-0.015	-	-	-	0.744	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
CMAHP	-	pseudogene	6	p22.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	0.590	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
RB1CC1	-	protein_coding	8	q11.23	-	-	-	-	-0.015	largescale	-0.015	-	-	-	0.477	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
AKR1E2	Q96JD6	protein_coding	10	p15.1	-	-	-	-	-0.615	largescale	-0.615	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.030	1.082	-1.030	1.082
RNU6-303P	-	snRNA	Y	p11.2	-	-	-	-	-0.098	largescale	-0.098	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.147	0.998	-0.147	0.998
NSF	P46459	protein_coding	17	q21.31	-	-	-	-	-0.023	largescale	-0.023	-	-	-	1.804	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
SIMC1	-	protein_coding	5	q35.2	-	-	-	-	-0.022	largescale	-0.022	-	-	-	-1.446	-	-	-	-	-	-	-	-	-	-	-	-	-0.032	2.161	-0.032	2.161
DMC1	-	protein_coding	22	q13.1	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
RNU6-17P	-	snRNA	15	q13.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
LDHAL6DP	-	pseudogene	11	q14.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
CENPC	-	protein_coding	4	q13.2	-	-	-	-	-0.016	largescale	-0.016	-	-	-	0.606	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
RNU6-542P	-	snRNA	2	p13.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
CENPA	-	protein_coding	2	p23.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-1.926	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
KRTAP26-1	-	protein_coding	21	q22.11	-	-	-	-	-0.018	largescale	-0.018	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.027	2.170	-0.027	2.170
RPS15AP3	-	pseudogene	14	q21.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
RPS15AP5	-	pseudogene	10	q26.13	-	-	-	-	-0.620	largescale	-0.62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
CYCSP52	-	pseudogene	1	q23.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RNU6-80P	-	snRNA	13	q21.33	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RNF212B	-	protein_coding	14	q11.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
CYCSP55	-	pseudogene	6	p21.31	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
GSTCD	-	protein_coding	4	q24	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-0.556	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
SOGA1	-	protein_coding	20	q11.23	-	-	-	-	-0.021	largescale	-0.021	-	-	-	-0.268	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	2.163	-0.031	2.163
SOD1P1	-	pseudogene	6	p12.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
MIR203A	-	miRNA	14	q32.33	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
SOD1P3	-	pseudogene	8	q24.13	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
SOD1P2	-	pseudogene	16	q12.1	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
EXTL2P1	-	pseudogene	2	q31.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
PARS2	Q7L3T8	protein_coding	1	p32.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.256	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
MCF2L2	-	protein_coding	3	q27.1	-	-	-	-	-0.010	largescale	-0.01	-	-	-	0.512	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.188	-0.015	2.188
PI4K2B	Q8TCG2	protein_coding	4	p15.2	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-0.110	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
PI4K2A	Q9BTU6	protein_coding	10	q24.2	-	-	-	-	-0.620	largescale	-0.62	-	-	-	0.285	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
INAFM1	-	protein_coding	19	q13.32	-	-	-	-	0.392	focal	0.392	-	-	-	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	0.545	3.225	0.545	3.225
ARHGEF7-IT1	-	sense_intronic	13	q34	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
INAFM2	-	antisense	15	q15.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.104	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
NHLRC3	-	protein_coding	13	q13.3	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-1.469	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
NHLRC2	-	protein_coding	10	q25.3	-	-	-	-	-0.620	largescale	-0.62	-	-	-	0.766	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
NHLRC1	-	protein_coding	6	p22.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-0.362	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
NHLRC4	-	protein_coding	16	p13.3	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
GSE1	-	protein_coding	16	q24.1	-	-	-	-	-0.024	largescale	-0.024	-	-	-	0.386	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
CGREF1	-	protein_coding	2	p23.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-1.556	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
MAP3K14-AS1	-	antisense	17	q21.31	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-1.306	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
CENPP	-	protein_coding	9	q22.31	-	-	-	-	-0.007	largescale	-0.007	-	-	-	0.133	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.194	-0.010	2.194
HSPA9P1	-	pseudogene	2	q36.1	-	-	-	-	-0.019	largescale	-0.019	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.167	-0.028	2.167
RN7SL388P	-	misc_RNA	X	q13.1	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
OR11J2P	-	pseudogene	15	q11.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
CTF2P	-	pseudogene	16	p11.2	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
BRSK2	Q8IWQ3	protein_coding	11	p15.5	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-0.800	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
BRSK1	Q8TDC3	protein_coding	19	q13.42	-	-	-	-	0.392	focal	0.392	-	-	-	-0.229	-	-	-	-	-	-	-	-	-	-	-	-	0.545	3.225	0.545	3.225
RNU4-10P	-	snRNA	13	q22.1	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
TLR2	O60603	protein_coding	4	q31.3	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-0.246	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
TLR3	O15455	protein_coding	4	q35.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-0.222	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
TLR1	-	protein_coding	4	p14	-	-	-	-	-0.016	largescale	-0.016	-	-	-	0.104	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
TLR6	-	protein_coding	4	p14	-	-	-	-	-0.016	largescale	-0.016	-	-	-	0.004	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
TLR7	Q9NYK1	protein_coding	X	p22.2	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-0.115	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
TLR4	O00206	protein_coding	9	q33.1	-	-	-	-	-0.007	largescale	-0.007	-	-	-	-0.221	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.194	-0.010	2.194
TLR5	-	protein_coding	1	q41	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.220	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
TLR8	Q9NR97	protein_coding	X	p22.2	yes	-	-	-	-0.009	largescale	-0.009	-	-	-	-0.667	-	-	-	-	-	-	-	-	-	-	-	VTX-2337	-0.013	1.095	-0.013	1.095
TLR9	Q9NR96	protein_coding	3	p21.2	-	-	-	-	-0.028	focal	-0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.041	2.148	-0.041	2.148
MYADML	-	pseudogene	2	p22.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
NUP205	-	protein_coding	7	q33	-	-	-	-	0.409	largescale	0.409	-	-	-	0.406	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
VIM-AS1	-	antisense	10	p13	-	-	-	-	-0.615	largescale	-0.615	-	-	-	-0.909	-	-	-	-	-	-	-	-	-	-	-	-	-1.030	1.082	-1.030	1.082
COX6B1P7	-	pseudogene	1	p31.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
COX6B1P6	-	pseudogene	8	q21.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
COX6B1P5	-	pseudogene	4	p16.3	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
COX6B1P4	-	pseudogene	8	p21.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
COX6B1P3	-	pseudogene	22	q13.1	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
COX6B1P2	-	pseudogene	17	q21.32	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
COX6B1P1	-	pseudogene	7	q36.1	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
ADGRG7	-	protein_coding	3	q12.2	-	-	-	-	-0.014	focal	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
ADGRG6	-	protein_coding	6	q24.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-0.790	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
PSMD12P	-	pseudogene	3	p13	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
ADGRG5	-	protein_coding	16	q21	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
ADGRG4	-	protein_coding	X	q26.3	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
UBXN8	-	processed_transcript	8	p12	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-0.265	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
TFE3	-	protein_coding	X	p11.23	-	yes	-	-	-0.009	largescale	-0.009	-	-	-	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
UBXN4	-	protein_coding	2	q21.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-0.493	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
MIR3130-1	-	miRNA	2	q33.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
UBXN7	-	protein_coding	3	q29	-	-	-	-	-0.015	focal	-0.015	-	-	-	-0.156	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
UBXN1	-	protein_coding	11	q12.3	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-1.139	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
PLEKHA1	Q9HB21	protein_coding	10	q26.13	-	-	-	-	-0.620	largescale	-0.62	-	-	-	1.318	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
RNU6-1089P	-	snRNA	1	q44	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
ADGRG1	-	protein_coding	16	q21	-	-	-	-	-0.024	largescale	-0.024	-	-	-	0.832	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
TFEC	-	protein_coding	7	q31.2	-	-	-	-	0.409	largescale	0.409	-	-	-	0.117	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
TFEB	-	protein_coding	6	p21.1	-	yes	-	-	-0.011	largescale	-0.011	-	-	-	-0.326	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
RNU6-939P	-	snRNA	2	p22.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
KIAA1107	-	protein_coding	1	p22.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.229	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
TTLL8	-	protein_coding	22	q13.33	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
KIAA1109	-	protein_coding	4	q27	-	-	-	-	-0.016	largescale	-0.016	-	-	-	0.380	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
RN7SKP239	-	misc_RNA	11	q13.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RN7SKP238	-	misc_RNA	10	q23.1	-	-	-	-	-0.620	largescale	-0.62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
RN7SKP237	-	misc_RNA	4	q31.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
MTHFD1P1	-	pseudogene	X	p11.21	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
RN7SKP235	-	misc_RNA	4	q31.21	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
RN7SKP234	-	misc_RNA	3	q26.31	-	-	-	-	-0.010	largescale	-0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.188	-0.015	2.188
RN7SKP233	-	misc_RNA	16	q23.1	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
RN7SKP232	-	misc_RNA	5	q33.1	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
RN7SKP231	-	misc_RNA	8	q21.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
RN7SKP230	-	misc_RNA	5	q21.3	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
ECI2	O75521	protein_coding	6	p25.2	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-0.250	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
ECI1	P42126	protein_coding	16	p13.3	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-0.437	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
SH3RF3-AS1	-	lincRNA	2	q12.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-2.388	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RTF1	-	protein_coding	15	q15.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.319	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
SMCHD1	A6NHR9	protein_coding	18	p11.32	-	-	-	-	-0.017	largescale	-0.017	-	-	-	1.275	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
JAZF1	-	protein_coding	7	p15.2,p15.1	-	yes	-	-	0.406	largescale	0.406	-	-	-	-0.192	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
RNU1-19P	-	snRNA	10	q23.2	-	-	-	-	-0.620	largescale	-0.62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.040	1.075	-1.040	1.075
RNY3P10	-	misc_RNA	13	q21.33	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SL743P	-	misc_RNA	16	p13.2	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
C6orf163	-	protein_coding	6	q15	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
SYVN1	-	protein_coding	11	q13.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.800	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RNU6-490P	-	snRNA	10	p12.1	-	-	-	-	-0.615	largescale	-0.615	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.030	1.082	-1.030	1.082
DRAXIN	-	protein_coding	1	p36.22	-	-	-	-	-0.034	focal	-0.034	-	-	-	-0.551	-	-	-	-	-	-	-	-	-	-	-	-	-0.050	2.134	-0.050	2.134
MIR711	-	miRNA	3	p21.31	-	-	-	-	-0.028	focal	-0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.041	2.148	-0.041	2.148
TMEM243	-	protein_coding	7	q21.12	-	-	-	-	0.406	largescale	0.406	-	-	-	-0.423	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
MIR515-1	-	miRNA	19	q13.42	-	-	-	-	0.392	focal	0.392	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.545	3.225	0.545	3.225
MIR515-2	-	miRNA	19	q13.42	-	-	-	-	0.392	focal	0.392	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.545	3.225	0.545	3.225
DGUOK	-	protein_coding	2	p13.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-0.325	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
MAK16	-	protein_coding	8	p12	-	-	-	-	-0.015	largescale	-0.015	-	-	-	0.674	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
IGHVII-46-1	-	IG_V_pseudogene	14	q32.33	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
AMZ2P1	-	pseudogene	17	q24.1	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-0.908	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
AMZ2P2	-	pseudogene	6	q25.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
RNU6-14P	-	snRNA	9	p22.3	-	-	-	-	-0.452	focal	-0.452	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.726	1.336	-0.726	1.336
EEF1B2P1	-	pseudogene	15	q21.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
EEF1B2P3	-	pseudogene	X	p22.11	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-0.441	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
EEF1B2P2	-	pseudogene	5	q13.1	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
EEF1B2P5	-	pseudogene	6	q12	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
EEF1B2P4	-	pseudogene	12	q23.3	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
AWAT2	-	protein_coding	X	q13.1	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
C5orf28	-	protein_coding	5	p12	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-0.104	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
RNU5F-8P	-	snRNA	1	q43	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
C5orf22	-	protein_coding	5	p13.3	-	-	-	-	-0.012	largescale	-0.012	-	-	-	0.264	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
