Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
SLC9A9	Q8IVB4	protein_coding	3	q24	-	-	-	-	0.170	focal	0.17	-	694	15.193	0.053	-	-	-	-	-	-	-	-	-	-	-	-	0.210	2.313	0.210	2.313
ARHGEF37	-	protein_coding	5	q32	-	-	-	-	0.020,0.415	focal,focal	0.415	-	776	13.041	-0.705	-	-	-	-	-	-	-	-	-	-	-	-	0.025,0.502	2.035,2.833	0.502	2.833
PLCB2	Q00722	protein_coding	15	q15.1	-	-	-	-	-0.284	focal	-0.284	-	4507	54.865	0.822	-	-	-	-	-	-	-	-	-	-	-	-	-0.365	1.553	-0.365	1.553
ARHGEF35	-	protein_coding	7	q35	-	-	-	-	0.312	focal	0.312	7:143924110-7:144021021	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.380	2.604	0.380	2.604
PLCB4	Q15147	protein_coding	20	p12.3,p12.2	-	-	-	-	0.074	focal	0.074	-	2489	32.275	0.003	-	-	-	-	-	-	-	-	-	-	-	-	0.092	2.132	0.092	2.132
ARHGEF33	-	protein_coding	2	p22.1	-	-	-	-	-0.138	focal	-0.138	-	336	5.476	-0.139	-	-	-	-	-	-	-	-	-	-	-	-	-0.175	1.772	-0.175	1.772
ARHGEF38	-	protein_coding	4	q24	-	-	-	-	0.031	focal	0.031	-	22	0.260	-	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.054	0.039	2.054
ARHGEF39	-	protein_coding	9	p13.3	-	-	-	-	-0.037	focal	-0.037	-	182	2.507	0.266	-	-	-	-	-	-	-	-	-	-	-	-	-0.046	1.937	-0.046	1.937
RNU6-152P	-	snRNA	1	q25.3	-	-	-	-	0.186	focal	0.186	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.229	2.344	0.229	2.344
ESR2	Q92731	protein_coding	14	q23.2,q23.3	-	-	-	-	0.012	focal	0.012	-	198	1.897	0.484	-	-	-	-	-	-	-	-	-	-	-	-	0.015	2.021	0.015	2.021
ESR1	P03372	protein_coding	6	q25.1	yes	yes	-	-	0.031,-0.126	focal,focal	-0.126	-	318	2.087	-0.194	-	-	-	-	-	-	-	-	-	-	-	ARZOXIFENE|ENDOXIFEN|IMGN853|LASOFOXIFENE|LY353381|TAMOXIFEN|VINTAFOLIDE	0.039,-0.159	2.054,1.791	-0.159	1.791
MIR190A	-	miRNA	15	q22.2	-	-	-	-	-0.343	focal	-0.343	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.443	1.471	-0.443	1.471
MSMO1	Q15800	protein_coding	4	q32.3	-	-	-	-	-0.053	focal	-0.053	-	964	29.825	-1.164	-	-	-	-	-	-	-	-	-	-	-	-	-0.067	1.910	-0.067	1.910
RN7SL4P	-	misc_RNA	3	p25.1	-	-	-	-	0.249	focal	0.249	-	32	9.739	-	-	-	-	-	-	-	-	-	-	-	-	-	0.305	2.471	0.305	2.471
EARS2	Q5JPH6	protein_coding	16	p12.2	-	-	-	-	-0.236	focal	-0.236	-	724	11.305	0.592	-	-	-	-	-	-	-	-	-	-	-	-	-0.302	1.623	-0.302	1.623
MOB3B	-	protein_coding	9	p21.2	-	-	-	-	-0.013,0.150	focal,focal	0.15	-	345	4.356	-0.054	-	-	-	-	-	-	-	-	-	-	-	-	-0.016,0.185	1.978,2.274	0.185	2.274
MOB3C	-	protein_coding	1	p33	-	-	-	-	0.329	focal	0.329	-	938	14.186	1.167	-	-	-	-	-	-	-	-	-	-	-	-	0.401	2.640	0.401	2.640
MOB3A	-	protein_coding	19	p13.3	-	-	-	-	0.393	focal	0.393	-	958	20.659	0.005	-	-	-	-	-	-	-	-	-	-	-	-	0.477	2.783	0.477	2.783
TBX6	-	protein_coding	16	p11.2	-	-	-	-	-0.128	focal	-0.128	-	75	2.189	-0.813	-	-	-	-	-	-	-	-	-	-	-	-	-0.162	1.788	-0.162	1.788
TBX4	-	protein_coding	17	q23.2	-	-	-	-	0.218	focal	0.218	-	84	1.881	-	-	-	-	-	-	-	-	-	-	-	-	-	0.268	2.408	0.268	2.408
TBX5	-	protein_coding	12	q24.21	-	-	-	-	-0.419	focal	-0.419	-	24	0.492	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.546	1.370	-0.546	1.370
KLRF2	-	protein_coding	12	p13.31	-	-	-	-	-0.042	focal	-0.042	-	12	1.469	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.053	1.928	-0.053	1.928
A2M	P01023	protein_coding	12	p13.31	-	-	-	-	-0.077	focal	-0.077	-	24964	349.877	0.071	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
KLRF1	-	protein_coding	12	p13.31	-	-	-	-	-0.042	focal	-0.042	-	3	0.213	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.053	1.928	-0.053	1.928
C18orf21	-	protein_coding	18	q12.2	-	-	-	-	0.011	focal	0.011	-	677	28.174	-1.359	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.019	0.014	2.019
LIG4	-	protein_coding	13	q33.3	-	-	-	-	0.157,0.342	focal,focal	0.342	-	2893	58.669	2.138	-	-	-	-	-	-	-	-	-	-	-	-	0.194,0.416	2.287,2.669	0.416	2.669
TMEM38B	-	protein_coding	9	q31.2	-	-	-	-	-0.028,-0.168	focal,focal	-0.168	-	353	7.002	-1.685	-	-	-	-	-	-	-	-	-	-	-	-	-0.035,-0.213	1.952,1.725	-0.213	1.725
C18orf25	-	protein_coding	18	q21.1	-	-	-	-	-0.087	focal	-0.087	-	1602	25.532	-0.763	-	-	-	-	-	-	-	-	-	-	-	-	-0.110	1.854	-0.110	1.854
C19orf68	-	protein_coding	19	q13.33	-	-	-	-	0.727	focal	0.727	-	5256	192.735	1.344	-	-	-	-	-	-	-	-	-	-	-	-	0.863	3.638	0.863	3.638
RNU4-73P	-	snRNA	2	p25.1	-	-	-	-	-0.178	focal	-0.178	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.226	1.710	-0.226	1.710
RPS12P31	-	pseudogene	19	q13.11	-	-	-	-	0.204	focal	0.204	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.251	2.380	0.251	2.380
LIG3	P49916	protein_coding	17	q12	-	-	-	-	-0.534	focal	-0.534	-	3051	33.129	-0.770	-	-	-	-	-	-	-	-	-	-	-	-	-0.705	1.227	-0.705	1.227
GMFBP1	-	pseudogene	3	q12.2	-	-	-	-	0.158	focal	0.158	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.195	2.289	0.195	2.289
RNU6-172P	-	snRNA	12	q23.2	-	-	-	-	0.032	focal	0.032	-	1	0.962	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.056	0.040	2.056
PRRT4	-	protein_coding	7	q32.1	-	-	-	-	0.389	focal	0.389	-	791	19.216	0.869	-	-	-	-	-	-	-	-	-	-	-	-	0.472	2.774	0.472	2.774
PRRT1	-	protein_coding	6	p21.32	-	-	-	-	-0.059	focal	-0.059	-	114	2.394	1.596	-	-	-	-	-	-	-	-	-	-	-	-	-0.074	1.900	-0.074	1.900
PRRT3	-	protein_coding	3	p25.3	-	-	-	-	0.064	focal	0.064	-	1491	33.868	1.310	-	-	-	-	-	-	-	-	-	-	-	-	0.080	2.113	0.080	2.113
PRRT2	-	protein_coding	16	p11.2	-	-	-	-	-0.128	focal	-0.128	-	4556	122.858	0.893	-	-	-	-	-	-	-	-	-	-	-	-	-0.162	1.788	-0.162	1.788
C14orf2	-	protein_coding	14	q32.33	-	-	-	-	-0.143	focal	-0.143	-	536	14.043	-0.506	-	-	-	-	-	-	-	-	-	-	-	-	-0.181	1.764	-0.181	1.764
C14orf1	-	protein_coding	14	q24.3	-	-	-	-	0.066	focal	0.066	-	194	6.592	0.387	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.117	0.082	2.117
REG1CP	-	pseudogene	2	p12	-	-	-	-	-0.170	focal	-0.17	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.216	1.722	-0.216	1.722
RPL21P131	-	pseudogene	19	q13.11	-	-	-	-	0.104	focal	0.104	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.129	2.187	0.129	2.187
RPL21P132	-	pseudogene	X	q22.1	-	-	-	-	0.233	focal	0.233	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.286	1.219	0.286	1.219
RNU6-400P	-	snRNA	12	p11.1	-	-	-	-	-0.236	focal	-0.236	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.302	1.623	-0.302	1.623
RPL21P134	-	pseudogene	X	q13.3	-	-	-	-	0.038	focal	0.038	-	6	1.111	-	-	-	-	-	-	-	-	-	-	-	-	-	0.047	1.033	0.047	1.033
ERMP1	-	protein_coding	9	p24.1	-	-	-	-	-0.020	focal	-0.02	-	816	11.184	0.206	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	1.966	-0.025	1.966
CTAGE10P	-	pseudogene	13	q14.2	-	-	-	-	0.082	focal	0.082	-	117	4.347	-	-	-	-	-	-	-	-	-	-	-	-	-	0.102	2.146	0.102	2.146
CFAP46	-	protein_coding	10	q26.3	-	-	-	-	-1.081	focal	-1.081	-	1149	9.734	0.816	-	-	-	-	-	-	-	-	-	-	-	-	-1.553	0.682	-1.553	0.682
CFAP47	-	protein_coding	X	p21.1	-	-	-	-	0.223	focal	0.223	-	530	14.130	-	-	-	-	-	-	-	-	-	-	-	-	-	0.274	1.209	0.274	1.209
FAP	Q12884	protein_coding	2	q24.2	-	-	-	-	-0.047	focal	-0.047	-	283	3.616	0.221	-	-	-	-	-	-	-	-	-	-	-	-	-0.059	1.920	-0.059	1.920
CFAP45	-	protein_coding	1	q23.2	-	-	-	-	-0.029	focal	-0.029	-	232	7.908	0.375	-	-	-	-	-	-	-	-	-	-	-	-	-0.036	1.950	-0.036	1.950
CFAP43	-	protein_coding	10	q25.1	-	-	-	-	-0.728	focal	-0.728	-	1845	22.979	1.619	-	-	-	-	-	-	-	-	-	-	-	-	-0.987	1.009	-0.987	1.009
FAU	-	protein_coding	11	q13.1	-	-	-	-	-0.253	focal	-0.253	-	1373	66.548	-0.416	-	-	-	-	-	-	-	-	-	-	-	-	-0.324	1.598	-0.324	1.598
FAH	P16930	protein_coding	15	q25.1	-	-	-	-	-0.298	focal	-0.298	-	716	9.070	-1.474	-	-	-	-	-	-	-	-	-	-	-	-	-0.383	1.533	-0.383	1.533
HNRNPA2B1	-	protein_coding	7	p15.2	-	yes	-	-	0.744,1.862	focal,focal	1.862	-	40964	486.036	0.862	-	-	-	-	-	-	-	-	-	-	-	-	0.882,2.102	3.687,8.588	2.102	8.588
WRBP1	-	pseudogene	4	q25	-	-	-	-	-0.077	focal	-0.077	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
RNA5SP228	-	rRNA	7	p15.3	-	-	-	-	0.408	focal	0.408	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.494	2.817	0.494	2.817
RSRP1	-	protein_coding	1	p36.11	-	-	-	-	0.302,0.607	focal,focal	0.607	-	8581	112.841	1.658	-	-	-	-	-	-	-	-	-	-	-	-	0.369,0.726	2.582,3.308	0.726	3.308
AMY2A	P04746	protein_coding	1	p21.1	-	-	-	-	0.453	focal	0.453	-	63	3.418	-	-	-	-	-	-	-	-	-	-	-	-	-	0.547	2.922	0.547	2.922
AMY2B	P19961	protein_coding	1	p21.1	-	-	-	-	0.453	focal	0.453	-	5617	67.090	1.548	-	-	-	-	-	-	-	-	-	-	-	-	0.547	2.922	0.547	2.922
DNM1P50	-	pseudogene	15	q13.2	-	-	-	-	-0.276	focal	-0.276	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.354	1.565	-0.354	1.565
DNM1P51	-	pseudogene	15	q25.2	-	-	-	-	-0.259	focal	-0.259	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.332	1.589	-0.332	1.589
RNA5SP222	-	rRNA	6	q24.3	-	-	-	-	-0.012	focal	-0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	1.979	-0.015	1.979
RNA5SP223	-	rRNA	6	q25.2	-	-	-	-	-0.043	focal	-0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.927	-0.054	1.927
RNA5SP224	-	rRNA	6	q25.2	-	-	-	-	-0.043	focal	-0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.927	-0.054	1.927
AKAP17BP	-	pseudogene	X	q24	-	-	-	-	0.230	focal	0.23	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.282	1.216	0.282	1.216
RNA5SP226	-	rRNA	6	q27	-	-	-	-	-0.163	focal	-0.163	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.207	1.733	-0.207	1.733
RNA5SP227	-	rRNA	7	p15.3	-	-	-	-	0.495	focal	0.495	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.596	3.023	0.596	3.023
RNU6-721P	-	snRNA	18	p11.21	-	-	-	-	-0.303	focal	-0.303	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.390	1.526	-0.390	1.526
TNFRSF17	-	protein_coding	16	p13.13	-	yes	-	-	-0.291	focal	-0.291	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.374	1.543	-0.374	1.543
IGHD7-27	-	IG_D_gene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
RN7SL785P	-	misc_RNA	X	p11.23	-	-	-	-	0.181	focal	0.181	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.223	1.167	0.223	1.167
TUBAP4	-	pseudogene	15	q25.2	-	-	-	-	-0.259	focal	-0.259	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.332	1.589	-0.332	1.589
C14orf142	-	protein_coding	14	q32.12	-	-	-	-	-0.065	focal	-0.065	-	232	17.988	0.161	-	-	-	-	-	-	-	-	-	-	-	-	-0.082	1.890	-0.082	1.890
C14orf144	-	protein_coding	14	q32.33	-	-	-	-	-0.487	focal	-0.487	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.640	1.284	-0.640	1.284
MAST4-AS1	-	antisense	5	q12.3	-	-	-	-	0.276	focal	0.276	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.337	2.527	0.337	2.527
OAF	-	protein_coding	11	q23.3	-	-	-	-	-0.508	focal	-0.508	-	628	17.692	0.075	-	-	-	-	-	-	-	-	-	-	-	-	-0.669	1.258	-0.669	1.258
TNFRSF14	-	protein_coding	1	p36.32	-	yes	-	-	-0.113	focal	-0.113	-	2196	31.594	-0.538	-	-	-	-	-	-	-	-	-	-	-	-	-0.143	1.812	-0.143	1.812
CCS	O14618	protein_coding	11	q13.2	-	-	-	-	-0.065	focal	-0.065	-	1892	68.425	-0.750	-	-	-	-	-	-	-	-	-	-	-	-	-0.082	1.890	-0.082	1.890
OAT	P04181	protein_coding	10	q26.13	-	-	-	-	-0.741	focal	-0.741	-	418	11.039	-0.732	-	-	-	-	-	-	-	-	-	-	-	-	-1.006	0.996	-1.006	0.996
CCK	-	protein_coding	3	p22.1	-	-	-	-	-0.067	focal	-0.067	-	2	0.086	-1.018	-	-	-	-	-	-	-	-	-	-	-	-	-0.084	1.887	-0.084	1.887
RNU6-78P	-	snRNA	13	q12.13	-	-	-	-	0.404	focal	0.404	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.490	2.808	0.490	2.808
COG8	-	protein_coding	16	q22.1	-	-	-	-	-0.026	focal	-0.026	-	956	14.789	0.904	-	-	-	-	-	-	-	-	-	-	-	-	-0.033	1.955	-0.033	1.955
COG3	-	protein_coding	13	q14.13	-	-	-	-	0.032	focal	0.032	-	6159	110.368	0.286	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.056	0.040	2.056
COG2	-	protein_coding	1	q42.2	-	-	-	-	0.174	focal	0.174	-	4021	32.453	-0.403	-	-	-	-	-	-	-	-	-	-	-	-	0.214	2.320	0.214	2.320
COG1	-	protein_coding	17	q25.1	-	-	-	-	0.183	focal	0.183	-	6493	114.790	1.543	-	-	-	-	-	-	-	-	-	-	-	-	0.225	2.338	0.225	2.338
CHTOP	-	protein_coding	1	q21.3	-	-	-	-	0.296	focal	0.296	-	2200	35.416	-0.844	-	-	-	-	-	-	-	-	-	-	-	-	0.361	2.569	0.361	2.569
COG7	-	protein_coding	16	p12.2	-	-	-	-	-0.236	focal	-0.236	-	1163	23.960	0.419	-	-	-	-	-	-	-	-	-	-	-	-	-0.302	1.623	-0.302	1.623
COG6	-	protein_coding	13	q14.11	-	-	-	-	0.188	focal	0.188	-	2817	31.306	-1.102	-	-	-	-	-	-	-	-	-	-	-	-	0.231	2.348	0.231	2.348
COG5	-	protein_coding	7	q22.3	-	-	-	-	0.500	focal	0.5	-	3751	39.638	1.234	-	-	-	-	-	-	-	-	-	-	-	-	0.602	3.036	0.602	3.036
COG4	-	protein_coding	16	q22.1	-	-	-	-	-0.168	focal	-0.168	-	3137	58.646	2.294	-	-	-	-	-	-	-	-	-	-	-	-	-0.213	1.725	-0.213	1.725
ADAMTSL4-AS1	-	protein_coding	1	q21.3	-	-	-	-	0.703	focal	0.703	-	2832	517.121	-	-	-	-	-	-	-	-	-	-	-	-	-	0.836	3.570	0.836	3.570
USP17L6P	-	pseudogene	4	p16.1	-	-	-	-	-0.456	focal	-0.456	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.597	1.323	-0.597	1.323
BARHL1	-	protein_coding	9	q34.13	-	-	-	-	-0.295	focal	-0.295	-	108	4.128	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.379	1.538	-0.379	1.538
CFTR	P13569	protein_coding	7	q31.2	-	-	-	-	0.533	focal	0.533	-	404	4.982	-	-	-	-	-	-	-	-	-	-	-	-	-	0.640	3.117	0.640	3.117
RNU6ATAC36P	-	snRNA	5	q13.3	-	-	-	-	-0.013	focal	-0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	1.978	-0.016	1.978
RNU7-151P	-	snRNA	4	q24	-	-	-	-	0.032	focal	0.032	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.056	0.040	2.056
OR51A9P	-	pseudogene	11	p15.4	-	-	-	-	-0.164	focal	-0.164	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.208	1.731	-0.208	1.731
GOT2P2	-	pseudogene	1	q25.1	-	-	-	-	0.167	focal	0.167	-	37	2.646	-	-	-	-	-	-	-	-	-	-	-	-	-	0.206	2.307	0.206	2.307
GOT2P3	-	pseudogene	12	p13.31	-	-	-	-	-0.042	focal	-0.042	-	4	0.297	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.053	1.928	-0.053	1.928
GOT2P1	-	pseudogene	1	p32.3	-	-	-	-	0.270	focal	0.27	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.330	2.515	0.330	2.515
GOT2P5	-	pseudogene	Y	p11.2	-	-	-	-	-0.292	focal	-0.292	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.375	0.771	-0.375	0.771
RNU6-633P	-	snRNA	16	p13.13	-	-	-	-	-0.403	focal	-0.403	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.524	1.391	-0.524	1.391
GUCY1A3	Q02108	protein_coding	4	q32.1	-	-	-	-	-0.058	focal	-0.058	-	2602	40.376	0.196	-	-	-	-	-	-	-	-	-	-	-	-	-0.073	1.901	-0.073	1.901
GUCY1A2	P33402	protein_coding	11	q22.3	-	-	-	-	-0.150	focal	-0.15	-	1726	25.950	0.903	-	-	-	-	-	-	-	-	-	-	-	-	-0.190	1.753	-0.190	1.753
PCBP2	-	protein_coding	12	q13.13	-	-	-	-	0.054	focal	0.054	-	5780	61.566	1.126	-	-	-	-	-	-	-	-	-	-	-	-	0.067	2.095	0.067	2.095
PCBP3	-	protein_coding	21	q22.3	-	-	-	-	-0.354	focal	-0.354	-	262	3.592	-0.453	-	-	-	-	-	-	-	-	-	-	-	-	-0.458	1.456	-0.458	1.456
PCBP1	-	protein_coding	2	p13.3	-	-	-	-	0.234	focal	0.234	-	5652	289.305	-0.819	-	-	-	-	-	-	-	-	-	-	-	-	0.287	2.440	0.287	2.440
LZTS2	-	protein_coding	10	q24.31	-	-	-	-	-0.645	focal	-0.645	-	2244	30.667	0.006	-	-	-	-	-	-	-	-	-	-	-	-	-0.864	1.099	-0.864	1.099
LZTS1	-	protein_coding	8	p21.3	-	-	-	-	-0.211	focal	-0.211	-	2474	38.794	1.023	-	-	-	-	-	-	-	-	-	-	-	-	-0.269	1.660	-0.269	1.660
C1QL1	-	protein_coding	17	q21.31	-	-	-	-	0.082	focal	0.082	-	420	29.018	-0.804	-	-	-	-	-	-	-	-	-	-	-	-	0.102	2.146	0.102	2.146
C1QL2	-	protein_coding	2	q14.2	-	-	-	-	-0.278	focal	-0.278	-	22	0.963	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.357	1.562	-0.357	1.562
C1QL3	-	protein_coding	10	p13	-	-	-	-	-0.863	focal	-0.863	-	14	0.502	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.193	0.875	-1.193	0.875
C1QL4	-	protein_coding	12	q13.12	-	-	-	-	-0.121	focal	-0.121	-	87	3.770	0.349	-	-	-	-	-	-	-	-	-	-	-	-	-0.153	1.799	-0.153	1.799
NHSL1	-	protein_coding	6	q23.3,q24.1	-	-	-	-	0.011	focal	0.011	-	10797	110.519	1.707	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.019	0.014	2.019
NHSL2	-	protein_coding	X	q13.1	-	-	-	-	0.111	focal	0.111	-	1824	32.633	0.748	-	-	-	-	-	-	-	-	-	-	-	-	0.137	1.100	0.137	1.100
PAK1IP1	-	protein_coding	6	p24.2	-	-	-	-	0.067	focal	0.067	-	1610	80.029	-1.229	-	-	-	-	-	-	-	-	-	-	-	-	0.083	2.119	0.083	2.119
ZKSCAN8	-	protein_coding	6	p22.1	-	-	-	-	-0.001	focal	-0.001	-	4811	56.901	0.302	-	-	-	-	-	-	-	-	-	-	-	-	-0.001	1.998	-0.001	1.998
FAM57B	-	protein_coding	16	p11.2	-	-	-	-	-0.128	focal	-0.128	-	182	3.310	-0.384	-	-	-	-	-	-	-	-	-	-	-	-	-0.162	1.788	-0.162	1.788
HOPX	-	protein_coding	4	q12	-	-	-	-	-0.025	focal	-0.025	-	813	9.375	0.454	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	1.957	-0.031	1.957
POM121L10P	-	pseudogene	22	q11.23	-	-	-	-	-0.172	focal	-0.172	-	10	0.094	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.218	1.719	-0.218	1.719
POU6F2-AS2	-	antisense	7	p14.1	-	-	-	-	0.331	focal	0.331	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.403	2.645	0.403	2.645
POU6F2-AS1	-	antisense	7	p14.1	-	-	-	-	0.331	focal	0.331	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.403	2.645	0.403	2.645
FAM197Y2P	-	antisense	Y	p11.2	-	-	-	-	-0.362	focal	-0.362	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.469	0.723	-0.469	0.723
RFWD2	-	protein_coding	1	q25.2,q25.1	-	-	-	-	0.099	focal	0.099	1:176158616-1:176159055	2162	44.997	0.434	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.178	0.123	2.178
RFWD3	-	protein_coding	16	q23.1	-	-	-	-	-0.150	focal	-0.15	-	816	11.293	0.467	-	-	-	-	-	-	-	-	-	-	-	-	-0.190	1.753	-0.190	1.753
IGHV3-50	-	IG_V_pseudogene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
IGHV3-53	-	IG_V_gene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
IGHV3-52	-	IG_V_pseudogene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
IGHV3-54	-	IG_V_pseudogene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
IGHV3-57	-	IG_V_pseudogene	14	q32.33	-	-	-	-	-0.307	focal	-0.307	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.395	1.521	-0.395	1.521
RPS20P24	-	pseudogene	9	q21.13	-	-	-	-	0.005	focal	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	2.009	0.006	2.009
SLC22A24	-	protein_coding	11	q12.3	-	-	-	-	-0.476	focal	-0.476	-	8	0.288	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.624	1.297	-0.624	1.297
IGLVI-63	-	IG_V_pseudogene	22	q11.22	-	-	-	-	-0.170	focal	-0.17	-	3	0.699	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.216	1.722	-0.216	1.722
IGLVI-68	-	IG_V_pseudogene	22	q11.22	-	-	-	-	-0.170	focal	-0.17	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.216	1.722	-0.216	1.722
TRMT6	-	protein_coding	20	p12.3	-	-	-	-	0.074	focal	0.074	-	953	22.714	0.829	-	-	-	-	-	-	-	-	-	-	-	-	0.092	2.132	0.092	2.132
ZEB1-AS1	-	processed_transcript	10	p11.22	-	-	-	-	-0.252,-0.674	focal,focal	-0.674	-	48	1.121	0.366	-	-	-	-	-	-	-	-	-	-	-	-	-0.323,-0.907	1.599,1.067	-0.907	1.067
TRMT5	-	protein_coding	14	q23.1	-	-	-	-	0.055	focal	0.055	-	470	7.388	-0.260	-	-	-	-	-	-	-	-	-	-	-	-	0.068	2.097	0.068	2.097
TRMT1	-	protein_coding	19	p13.2	-	-	-	-	0.338	focal	0.338	-	3018	80.271	1.738	-	-	-	-	-	-	-	-	-	-	-	-	0.411	2.660	0.411	2.660
RNU6-164P	-	snRNA	5	q34	-	-	-	-	-0.702	focal	-0.702	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.948	1.037	-0.948	1.037
NPM1P18	-	pseudogene	7	p14.2	-	-	-	-	0.456	focal	0.456	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.551	2.929	0.551	2.929
NPM1P19	-	pseudogene	20	q12	-	-	-	-	-0.021	focal	-0.021	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	1.964	-0.026	1.964
